  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1882          99     0.28966  0.25926  0.60     159      41     142      379   2.38
  1882         100     0.39000  0.32500  0.49     118      38      98      236   2.01
  1882         101     0.68852  0.51852  0.52      79      41      60      138   1.74
  1882         102     0.45455  0.38462  0.60      38      15      32       78   2.05
  1882         103     0.13636  0.12500  0.33      24       3      22       46   1.96
  1882         104     0.85714  0.57143  0.42      21      12      14       25   1.19
  1882         105     0.37500  0.33333  0.67       9       3       8       11   1.22
  1882         106     2.00000  1.00000  0.50       6       6       3        3   0.50
  1882         107           .        .     .       0       0       0        0      .
  1882         108           .        .     .       0       0       0        0      .
  1882         109           .        .     .       0       0       0        0      .
  1882         110+          .        .     .       0       0       0        0      .
  1883           0     0.15402  0.14000  0.35  100000   14000   90900  4619903  46.20
  1883           1     0.06111  0.05927  0.49   86000    5097   83409  4529004  52.66
  1883           2     0.04044  0.03963  0.50   80903    3206   79289  4445594  54.95
  1883           3     0.02520  0.02487  0.46   77697    1932   76660  4366305  56.20
  1883           4     0.01297  0.01289  0.48   75764     976   75261  4289646  56.62
  1883           5     0.01039  0.01034  0.51   74788     773   74412  4214384  56.35
  1883           6     0.00862  0.00858  0.50   74015     635   73701  4139972  55.93
  1883           7     0.00815  0.00812  0.52   73380     596   73093  4066272  55.41
  1883           8     0.00882  0.00879  0.51   72784     639   72472  3993179  54.86
  1883           9     0.00688  0.00686  0.49   72145     495   71891  3920707  54.34
  1883          10     0.00624  0.00622  0.50   71650     446   71428  3848816  53.72
  1883          11     0.00420  0.00419  0.49   71204     298   71053  3777388  53.05
  1883          12     0.00383  0.00383  0.51   70906     271   70774  3706335  52.27
  1883          13     0.00418  0.00417  0.50   70635     295   70487  3635561  51.47
  1883          14     0.00418  0.00417  0.50   70340     293   70193  3565074  50.68
  1883          15     0.00472  0.00471  0.51   70047     330   69886  3494881  49.89
  1883          16     0.00581  0.00579  0.52   69717     404   69523  3424994  49.13
  1883          17     0.00589  0.00587  0.51   69314     407   69114  3355472  48.41
  1883          18     0.00614  0.00612  0.50   68906     422   68696  3286357  47.69
  1883          19     0.00561  0.00560  0.50   68485     383   68294  3217661  46.98
  1883          20     0.00652  0.00650  0.52   68102     443   67888  3149367  46.25
  1883          21     0.00671  0.00669  0.51   67659     452   67436  3081479  45.54
  1883          22     0.00698  0.00695  0.48   67206     467   66964  3014043  44.85
  1883          23     0.00665  0.00662  0.51   66739     442   66520  2947079  44.16
  1883          24     0.00707  0.00704  0.51   66297     467   66069  2880558  43.45
  1883          25     0.00684  0.00681  0.50   65830     449   65604  2814489  42.75
  1883          26     0.00734  0.00732  0.51   65382     478   65148  2748885  42.04
  1883          27     0.00738  0.00735  0.50   64903     477   64665  2683737  41.35
  1883          28     0.00736  0.00733  0.50   64426     473   64189  2619071  40.65
  1883          29     0.00762  0.00760  0.50   63954     486   63712  2554882  39.95
  1883          30     0.00750  0.00747  0.50   63468     474   63233  2491170  39.25
  1883          31     0.00798  0.00795  0.51   62994     501   62750  2427937  38.54
  1883          32     0.00773  0.00770  0.51   62493     481   62256  2365187  37.85
  1883          33     0.00839  0.00835  0.52   62012     518   61765  2302931  37.14
  1883          34     0.00962  0.00958  0.52   61494     589   61211  2241166  36.45
  1883          35     0.01019  0.01013  0.46   60905     617   60573  2179954  35.79
  1883          36     0.01007  0.01002  0.51   60288     604   59989  2119382  35.15
  1883          37     0.00745  0.00742  0.48   59683     443   59452  2059392  34.51
  1883          38     0.00740  0.00737  0.49   59240     437   59019  1999940  33.76
  1883          39     0.00605  0.00603  0.51   58804     355   58629  1940921  33.01
  1883          40     0.00792  0.00789  0.50   58449     461   58220  1882292  32.20
  1883          41     0.00736  0.00733  0.50   57988     425   57774  1824072  31.46
  1883          42     0.00775  0.00772  0.49   57563     444   57335  1766298  30.68
  1883          43     0.00908  0.00904  0.49   57118     516   56857  1708963  29.92
  1883          44     0.00844  0.00841  0.50   56602     476   56366  1652106  29.19
  1883          45     0.00846  0.00843  0.51   56127     473   55896  1595740  28.43
  1883          46     0.00759  0.00757  0.52   55653     421   55452  1539844  27.67
  1883          47     0.00811  0.00808  0.51   55232     446   55014  1484392  26.88
  1883          48     0.00911  0.00907  0.50   54786     497   54536  1429378  26.09
  1883          49     0.00939  0.00934  0.53   54289     507   54050  1374842  25.32
  1883          50     0.00866  0.00863  0.49   53782     464   53544  1320792  24.56
  1883          51     0.00962  0.00957  0.52   53318     510   53073  1267248  23.77
  1883          52     0.01109  0.01103  0.52   52807     583   52526  1214175  22.99
  1883          53     0.00987  0.00983  0.51   52225     513   51975  1161650  22.24
  1883          54     0.01159  0.01152  0.52   51712     596   51424  1109674  21.46
  1883          55     0.01253  0.01245  0.51   51116     636   50803  1058250  20.70
  1883          56     0.01267  0.01260  0.51   50480     636   50169  1007448  19.96
  1883          57     0.01458  0.01448  0.51   49844     722   49489   957279  19.21
  1883          58     0.01575  0.01563  0.51   49122     768   48748   907789  18.48
  1883          59     0.01572  0.01560  0.50   48354     754   47978   859041  17.77
  1883          60     0.01741  0.01726  0.51   47600     822   47194   811063  17.04
  1883          61     0.01850  0.01834  0.52   46779     858   46364   763869  16.33
  1883          62     0.01885  0.01867  0.49   45921     857   45485   717506  15.62
  1883          63     0.01921  0.01903  0.51   45063     858   44647   672020  14.91
  1883          64     0.02277  0.02253  0.52   44206     996   43729   627374  14.19
  1883          65     0.02726  0.02691  0.53   43210    1163   42658   583645  13.51
  1883          66     0.03111  0.03063  0.50   42047    1288   41407   540987  12.87
  1883          67     0.03195  0.03145  0.50   40759    1282   40114   499580  12.26
  1883          68     0.03455  0.03399  0.52   39477    1342   38829   459466  11.64
  1883          69     0.03767  0.03698  0.51   38136    1410   37438   420636  11.03
  1883          70     0.04134  0.04050  0.50   36726    1488   35985   383198  10.43
  1883          71     0.04902  0.04786  0.51   35238    1687   34411   347213   9.85
  1883          72     0.05171  0.05043  0.51   33551    1692   32715   312802   9.32
  1883          73     0.05530  0.05382  0.50   31859    1715   31006   280087   8.79
  1883          74     0.06730  0.06505  0.49   30145    1961   29137   249081   8.26
  1883          75     0.07141  0.06902  0.52   28184    1945   27241   219944   7.80
  1883          76     0.07862  0.07567  0.50   26239    1985   25254   192703   7.34
  1883          77     0.08677  0.08317  0.50   24253    2017   23247   167449   6.90
  1883          78     0.10421  0.09914  0.51   22236    2204   21153   144202   6.49
  1883          79     0.10629  0.10092  0.50   20032    2022   19020   123048   6.14
  1883          80     0.11786  0.11129  0.50   18010    2004   17006   104028   5.78
  1883          81     0.13521  0.12685  0.51   16006    2030   15017    87023   5.44
  1883          82     0.14093  0.13162  0.50   13975    1839   13053    72006   5.15
  1883          83     0.14992  0.13966  0.51   12136    1695   11305    58953   4.86
  1883          84     0.17603  0.16233  0.52   10441    1695    9628    47648   4.56
  1883          85     0.18633  0.17063  0.51    8746    1492    8010    38020   4.35
  1883          86     0.20725  0.18780  0.50    7254    1362    6573    30010   4.14
  1883          87     0.20845  0.18900  0.51    5892    1114    5342    23437   3.98
  1883          88     0.23415  0.20944  0.50    4778    1001    4274    18095   3.79
  1883          89     0.23545  0.21057  0.50    3777     795    3378    13821   3.66
  1883          90     0.24628  0.21920  0.50    2982     654    2654    10443   3.50
  1883          91     0.26773  0.23602  0.50    2328     550    2053     7789   3.35
  1883          92     0.26087  0.23089  0.50    1779     411    1574     5736   3.22
  1883          93     0.29032  0.25370  0.50    1368     347    1195     4162   3.04
  1883          94     0.31250  0.26912  0.48    1021     275     879     2967   2.91
  1883          95     0.31791  0.27519  0.51     746     205     646     2087   2.80
  1883          96     0.33125  0.28342  0.49     541     153     463     1441   2.66
  1883          97     0.34884  0.29851  0.52     388     116     332      979   2.52
  1883          98     0.34034  0.28723  0.46     272      78     229      647   2.38
  1883          99     0.28177  0.25373  0.61     194      49     175      417   2.15
  1883         100     0.51724  0.40000  0.43     145      58     112      243   1.68
  1883         101     0.60870  0.46667  0.50      87      40      67      131   1.51
  1883         102     0.60000  0.43750  0.38      46      20      34       65   1.40
  1883         103     0.75000  0.55556  0.53      26      14      19       31   1.19
  1883         104     0.66667  0.50000  0.50      12       6       9       12   1.00
  1883         105     2.00000  1.00000  0.50       6       6       3        3   0.50
  1883         106           .        .     .       0       0       0        0      .
  1883         107           .        .     .       0       0       0        0      .
  1883         108           .        .     .       0       0       0        0      .
  1883         109           .        .     .       0       0       0        0      .
  1883         110+          .        .     .       0       0       0        0      .
  1884           0     0.16709  0.15072  0.35  100000   15072   90203  4561519  45.62
  1884           1     0.07006  0.06756  0.47   84928    5738   81895  4471316  52.65
  1884           2     0.03429  0.03367  0.46   79190    2667   77762  4389421  55.43
  1884           3     0.01896  0.01878  0.49   76523    1437   75785  4311659  56.34
  1884           4     0.01401  0.01392  0.52   75086    1045   74584  4235874  56.41
  1884           5     0.01176  0.01169  0.50   74041     865   73611  4161290  56.20
  1884           6     0.01088  0.01083  0.53   73176     792   72802  4087679  55.86
  1884           7     0.01006  0.01001  0.51   72383     725   72031  4014877  55.47
  1884           8     0.00857  0.00853  0.48   71659     611   71341  3942846  55.02
  1884           9     0.00669  0.00667  0.51   71047     474   70814  3871505  54.49
  1884          10     0.00527  0.00526  0.48   70574     371   70381  3800691  53.85
  1884          11     0.00431  0.00430  0.52   70202     302   70057  3730310  53.14
  1884          12     0.00393  0.00392  0.50   69901     274   69763  3660253  52.36
  1884          13     0.00381  0.00380  0.50   69626     265   69493  3590490  51.57
  1884          14     0.00438  0.00437  0.52   69362     303   69215  3520997  50.76
  1884          15     0.00571  0.00570  0.53   69058     394   68872  3451782  49.98
  1884          16     0.00671  0.00669  0.52   68665     459   68443  3382910  49.27
  1884          17     0.00621  0.00620  0.51   68206     423   67998  3314467  48.60
  1884          18     0.00595  0.00594  0.50   67783     402   67584  3246469  47.89
  1884          19     0.00605  0.00604  0.52   67381     407   67185  3178885  47.18
  1884          20     0.00684  0.00682  0.50   66974     457   66744  3111700  46.46
  1884          21     0.00672  0.00670  0.50   66517     446   66294  3044957  45.78
  1884          22     0.00685  0.00683  0.52   66072     451   65855  2978663  45.08
  1884          23     0.00666  0.00664  0.50   65621     435   65403  2912808  44.39
  1884          24     0.00674  0.00672  0.49   65185     438   64960  2847405  43.68
  1884          25     0.00689  0.00687  0.51   64747     445   64529  2782444  42.97
  1884          26     0.00780  0.00777  0.50   64303     499   64055  2717915  42.27
  1884          27     0.00803  0.00800  0.52   63803     511   63557  2653860  41.59
  1884          28     0.00748  0.00745  0.51   63293     472   63060  2590304  40.93
  1884          29     0.00768  0.00765  0.50   62821     481   62582  2527244  40.23
  1884          30     0.00766  0.00763  0.50   62340     476   62104  2464662  39.54
  1884          31     0.00771  0.00768  0.48   61864     475   61620  2402558  38.84
  1884          32     0.00813  0.00810  0.50   61389     497   61142  2340939  38.13
  1884          33     0.00753  0.00750  0.54   60892     457   60681  2279796  37.44
  1884          34     0.01106  0.01099  0.47   60435     664   60087  2219115  36.72
  1884          35     0.00903  0.00899  0.50   59771     537   59503  2159029  36.12
  1884          36     0.00770  0.00767  0.50   59234     454   59007  2099526  35.44
  1884          37     0.00810  0.00807  0.52   58779     474   58553  2040518  34.72
  1884          38     0.00621  0.00619  0.52   58305     361   58131  1981965  33.99
  1884          39     0.00772  0.00769  0.53   57944     446   57733  1923834  33.20
  1884          40     0.00666  0.00663  0.50   57498     381   57307  1866101  32.45
  1884          41     0.00670  0.00668  0.51   57117     381   56929  1808794  31.67
  1884          42     0.00766  0.00764  0.52   56735     433   56526  1751866  30.88
  1884          43     0.00749  0.00747  0.52   56302     420   56100  1695340  30.11
  1884          44     0.00864  0.00860  0.50   55882     481   55643  1639240  29.33
  1884          45     0.00797  0.00794  0.50   55401     440   55183  1583597  28.58
  1884          46     0.00808  0.00805  0.54   54961     442   54758  1528414  27.81
  1884          47     0.00755  0.00752  0.48   54519     410   54304  1473656  27.03
  1884          48     0.00726  0.00724  0.52   54109     392   53920  1419352  26.23
  1884          49     0.00777  0.00774  0.51   53717     416   53512  1365432  25.42
  1884          50     0.00959  0.00955  0.50   53302     509   53048  1311920  24.61
  1884          51     0.01019  0.01014  0.52   52793     535   52535  1258871  23.85
  1884          52     0.01026  0.01020  0.51   52257     533   51995  1206337  23.08
  1884          53     0.01105  0.01099  0.51   51724     568   51446  1154342  22.32
  1884          54     0.01221  0.01213  0.49   51156     621   50840  1102896  21.56
  1884          55     0.01250  0.01243  0.50   50535     628   50223  1052056  20.82
  1884          56     0.01293  0.01285  0.50   49907     641   49588  1001833  20.07
  1884          57     0.01372  0.01362  0.50   49265     671   48933   952245  19.33
  1884          58     0.01542  0.01530  0.49   48594     743   48212   903312  18.59
  1884          59     0.01488  0.01477  0.48   47851     707   47482   855100  17.87
  1884          60     0.01697  0.01683  0.49   47145     793   46739   807617  17.13
  1884          61     0.01747  0.01732  0.50   46351     803   45949   760879  16.42
  1884          62     0.01789  0.01773  0.50   45548     808   45145   714930  15.70
  1884          63     0.01963  0.01944  0.50   44741     870   44310   669785  14.97
  1884          64     0.02435  0.02406  0.51   43871    1055   43350   625475  14.26
  1884          65     0.02677  0.02642  0.51   42815    1131   42256   582125  13.60
  1884          66     0.02791  0.02753  0.51   41684    1147   41121   539869  12.95
  1884          67     0.03350  0.03294  0.49   40537    1335   39850   498748  12.30
  1884          68     0.03648  0.03583  0.51   39202    1405   38507   458898  11.71
  1884          69     0.03771  0.03701  0.50   37797    1399   37092   420390  11.12
  1884          70     0.03860  0.03787  0.51   36398    1379   35716   383298  10.53
  1884          71     0.04532  0.04431  0.50   35020    1552   34238   347582   9.93
  1884          72     0.04884  0.04765  0.49   33468    1595   32656   313344   9.36
  1884          73     0.05823  0.05657  0.50   31873    1803   30963   280688   8.81
  1884          74     0.05813  0.05654  0.51   30070    1700   29246   249725   8.30
  1884          75     0.07309  0.07055  0.51   28370    2001   27385   220479   7.77
  1884          76     0.07808  0.07508  0.49   26369    1980   25357   193094   7.32
  1884          77     0.09320  0.08905  0.50   24389    2172   23301   167737   6.88
  1884          78     0.09726  0.09282  0.51   22217    2062   21204   144436   6.50
  1884          79     0.10432  0.09923  0.51   20155    2000   19171   123233   6.11
  1884          80     0.12516  0.11792  0.51   18155    2141   17105   104062   5.73
  1884          81     0.13490  0.12626  0.49   16014    2022   14988    86957   5.43
  1884          82     0.14482  0.13499  0.50   13992    1889   13042    71969   5.14
  1884          83     0.16084  0.14927  0.52   12103    1807   11233    58926   4.87
  1884          84     0.16149  0.14934  0.50   10297    1538    9522    47694   4.63
  1884          85     0.18759  0.17103  0.48    8759    1498    7986    38172   4.36
  1884          86     0.20097  0.18292  0.51    7261    1328    6609    30186   4.16
  1884          87     0.23077  0.20621  0.48    5933    1223    5301    23578   3.97
  1884          88     0.20168  0.18280  0.49    4709     861    4269    18277   3.88
  1884          89     0.24030  0.21413  0.49    3848     824    3429    14008   3.64
  1884          90     0.24117  0.21536  0.50    3024     651    2701    10579   3.50
  1884          91     0.28830  0.25298  0.52    2373     600    2082     7878   3.32
  1884          92     0.25704  0.22843  0.51    1773     405    1575     5796   3.27
  1884          93     0.28006  0.24431  0.48    1368     334    1193     4220   3.09
  1884          94     0.26708  0.23562  0.50    1034     244     912     3027   2.93
  1884          95     0.36752  0.30824  0.48     790     244     663     2115   2.68
  1884          96     0.34898  0.29534  0.48     547     161     463     1453   2.66
  1884          97     0.33621  0.28676  0.49     385     110     328      990   2.57
  1884          98     0.28235  0.24742  0.50     275      68     241      662   2.41
  1884          99     0.46023  0.36986  0.47     207      76     166      421   2.04
  1884         100     0.63462  0.47826  0.48     130      62      98      255   1.96
  1884         101     0.28571  0.25000  0.50      68      17      59      157   2.31
  1884         102     0.48837  0.38889  0.48      51      20      41       97   1.91
  1884         103     0.09375  0.09091  0.67      31       3      30       57   1.82
  1884         104     0.94737  0.60000  0.39      28      17      18       26   0.93
  1884         105     1.28571  0.75000  0.44      11       8       7        8   0.75
  1884         106     1.50000  1.00000  0.67       3       3       2        2   0.67
  1884         107           .        .     .       0       0       0        0      .
  1884         108           .        .     .       0       0       0        0      .
  1884         109           .        .     .       0       0       0        0      .
  1884         110+          .        .     .       0       0       0        0      .
  1885           0     0.16756  0.15110  0.35  100000   15110   90178  4637921  46.38
  1885           1     0.05691  0.05517  0.44   84890    4683   82287  4547743  53.57
  1885           2     0.02561  0.02529  0.49   80207    2028   79182  4465455  55.67
  1885           3     0.01900  0.01883  0.52   78178    1472   77465  4386274  56.11
  1885           4     0.01555  0.01543  0.50   76707    1183   76112  4308808  56.17
  1885           5     0.01387  0.01378  0.53   75523    1041   75030  4232696  56.04
  1885           6     0.01346  0.01337  0.51   74482     996   73995  4157666  55.82
  1885           7     0.00989  0.00984  0.49   73487     723   73117  4083670  55.57
  1885           8     0.00722  0.00719  0.50   72763     523   72501  4010553  55.12
  1885           9     0.00612  0.00610  0.48   72240     441   72013  3938053  54.51
  1885          10     0.00512  0.00510  0.53   71800     367   71627  3866040  53.84
  1885          11     0.00448  0.00447  0.50   71433     319   71274  3794413  53.12
  1885          12     0.00390  0.00389  0.51   71114     277   70979  3723139  52.35
  1885          13     0.00450  0.00449  0.54   70837     318   70691  3652160  51.56
  1885          14     0.00496  0.00495  0.52   70519     349   70351  3581468  50.79
  1885          15     0.00600  0.00598  0.50   70170     420   69959  3511117  50.04
  1885          16     0.00749  0.00746  0.52   69750     520   69498  3441158  49.34
  1885          17     0.00609  0.00608  0.50   69230     421   69020  3371660  48.70
  1885          18     0.00593  0.00591  0.51   68809     407   68609  3302640  48.00
  1885          19     0.00620  0.00619  0.50   68403     423   68191  3234031  47.28
  1885          20     0.00597  0.00595  0.49   67979     405   67773  3165839  46.57
  1885          21     0.00665  0.00663  0.51   67575     448   67355  3098066  45.85
  1885          22     0.00774  0.00771  0.51   67127     518   66873  3030711  45.15
  1885          23     0.00667  0.00665  0.51   66609     443   66392  2963838  44.50
  1885          24     0.00634  0.00632  0.51   66167     418   65963  2897446  43.79
  1885          25     0.00699  0.00697  0.50   65748     458   65520  2831484  43.07
  1885          26     0.00776  0.00773  0.50   65290     505   65040  2765964  42.36
  1885          27     0.00771  0.00767  0.48   64786     497   64529  2700924  41.69
  1885          28     0.00822  0.00819  0.52   64288     526   64033  2636395  41.01
  1885          29     0.00791  0.00788  0.51   63762     502   63516  2572362  40.34
  1885          30     0.00750  0.00747  0.50   63260     472   63024  2508846  39.66
  1885          31     0.00795  0.00792  0.53   62787     497   62552  2445822  38.95
  1885          32     0.00869  0.00866  0.52   62290     539   62033  2383271  38.26
  1885          33     0.01195  0.01188  0.48   61751     733   61367  2321237  37.59
  1885          34     0.00912  0.00909  0.53   61018     554   60759  2259871  37.04
  1885          35     0.00808  0.00805  0.49   60463     487   60217  2199111  36.37
  1885          36     0.00651  0.00649  0.50   59976     389   59782  2138894  35.66
  1885          37     0.00606  0.00604  0.51   59588     360   59412  2079113  34.89
  1885          38     0.00712  0.00710  0.53   59227     420   59030  2019701  34.10
  1885          39     0.00671  0.00669  0.51   58807     393   58613  1960671  33.34
  1885          40     0.00751  0.00748  0.51   58414     437   58199  1902059  32.56
  1885          41     0.00713  0.00711  0.51   57977     412   57774  1843859  31.80
  1885          42     0.00726  0.00723  0.48   57565     416   57347  1786085  31.03
  1885          43     0.00832  0.00829  0.54   57148     474   56928  1728737  30.25
  1885          44     0.00814  0.00811  0.50   56675     460   56444  1671809  29.50
  1885          45     0.00762  0.00759  0.53   56215     427   56013  1615365  28.74
  1885          46     0.00806  0.00803  0.52   55788     448   55574  1559352  27.95
  1885          47     0.00766  0.00763  0.52   55340     422   55136  1503778  27.17
  1885          48     0.00900  0.00896  0.50   54918     492   54673  1448642  26.38
  1885          49     0.00815  0.00812  0.50   54425     442   54204  1393969  25.61
  1885          50     0.00971  0.00967  0.51   53984     522   53729  1339765  24.82
  1885          51     0.00968  0.00963  0.48   53462     515   53194  1286036  24.06
  1885          52     0.01078  0.01073  0.52   52947     568   52672  1232841  23.28
  1885          53     0.01074  0.01068  0.49   52379     559   52096  1180170  22.53
  1885          54     0.01115  0.01109  0.50   51819     575   51530  1128074  21.77
  1885          55     0.01323  0.01314  0.48   51245     673   50897  1076544  21.01
  1885          56     0.01277  0.01269  0.50   50572     642   50248  1025648  20.28
  1885          57     0.01384  0.01375  0.50   49930     686   49589   975399  19.54
  1885          58     0.01327  0.01319  0.52   49243     649   48929   925811  18.80
  1885          59     0.01433  0.01423  0.50   48594     691   48251   876882  18.05
  1885          60     0.01638  0.01624  0.49   47903     778   47503   828631  17.30
  1885          61     0.01493  0.01482  0.51   47125     698   46780   781128  16.58
  1885          62     0.01710  0.01696  0.52   46426     787   46047   734348  15.82
  1885          63     0.02224  0.02201  0.52   45639    1004   45155   688301  15.08
  1885          64     0.02337  0.02311  0.51   44635    1031   44129   643146  14.41
  1885          65     0.02626  0.02592  0.50   43603    1130   43038   599017  13.74
  1885          66     0.02806  0.02767  0.49   42473    1175   41873   555979  13.09
  1885          67     0.03292  0.03239  0.51   41298    1338   40638   514106  12.45
  1885          68     0.03032  0.02986  0.49   39960    1193   39355   473468  11.85
  1885          69     0.03877  0.03806  0.51   38767    1475   38050   434113  11.20
  1885          70     0.03691  0.03624  0.50   37292    1351   36613   396063  10.62
  1885          71     0.04650  0.04544  0.50   35940    1633   35120   359450  10.00
  1885          72     0.05280  0.05143  0.49   34307    1764   33416   324330   9.45
  1885          73     0.05403  0.05263  0.51   32543    1713   31699   290914   8.94
  1885          74     0.05970  0.05795  0.49   30830    1787   29928   259215   8.41
  1885          75     0.06673  0.06458  0.50   29043    1876   28106   229287   7.89
  1885          76     0.08250  0.07932  0.51   27168    2155   26121   201181   7.41
  1885          77     0.08482  0.08133  0.49   25013    2034   23983   175060   7.00
  1885          78     0.08812  0.08446  0.51   22979    1941   22022   151077   6.57
  1885          79     0.11497  0.10881  0.51   21038    2289   19912   129055   6.13
  1885          80     0.12327  0.11616  0.50   18749    2178   17667   109142   5.82
  1885          81     0.12648  0.11889  0.50   16571    1970   15577    91475   5.52
  1885          82     0.13828  0.12945  0.51   14601    1890   13668    75898   5.20
  1885          83     0.15783  0.14636  0.50   12711    1860   11787    62230   4.90
  1885          84     0.16680  0.15368  0.49   10851    1667    9997    50443   4.65
  1885          85     0.18037  0.16511  0.49    9183    1516    8406    40446   4.40
  1885          86     0.20156  0.18305  0.50    7667    1403    6963    32040   4.18
  1885          87     0.20594  0.18712  0.51    6263    1172    5691    25078   4.00
  1885          88     0.21885  0.19755  0.51    5091    1006    4596    19387   3.81
  1885          89     0.23520  0.21060  0.50    4086     860    3658    14791   3.62
  1885          90     0.24536  0.21895  0.51    3225     706    2878    11132   3.45
  1885          91     0.24538  0.21908  0.51    2519     552    2249     8254   3.28
  1885          92     0.29879  0.26094  0.51    1967     513    1718     6005   3.05
  1885          93     0.29085  0.25306  0.49    1454     368    1265     4287   2.95
  1885          94     0.37379  0.31694  0.52    1086     344     921     3022   2.78
  1885          95     0.31797  0.27600  0.52     742     205     644     2102   2.83
  1885          96     0.29614  0.25414  0.44     537     136     461     1458   2.71
  1885          97     0.29577  0.25926  0.52     401     104     351      997   2.49
  1885          98     0.45679  0.37000  0.49     297     110     240      646   2.18
  1885          99     0.37267  0.31746  0.53     187      59     159      405   2.17
  1885         100     0.42453  0.34884  0.49     128      45     105      246   1.93
  1885         101     0.67742  0.50000  0.48      83      42      61      141   1.70
  1885         102     0.34286  0.28571  0.42      42      12      35       80   1.93
  1885         103     0.94737  0.60000  0.39      30      18      19       45   1.53
  1885         104     0.66667  0.50000  0.50      12       6       9       27   2.25
  1885         105     0.00000  0.00000  0.50       6       0       6       18   3.00
  1885         106     0.60000  0.50000  0.67       6       3       5       12   2.00
  1885         107     0.00000  0.00000  0.50       3       0       3        7   2.33
  1885         108     0.00000  0.00000  0.50       3       0       3        4   1.33
  1885         109     3.00000  1.00000  0.33       3       3       1        1   0.33
  1885         110+          .        .     .       0       0       0        0      .
  1886           0     0.14998  0.13666  0.35  100000   13666   91117  4746764  47.47
  1886           1     0.04549  0.04445  0.48   86334    3837   84350  4655647  53.93
  1886           2     0.02700  0.02664  0.51   82496    2198   81423  4571297  55.41
  1886           3     0.02132  0.02110  0.50   80298    1694   79449  4489874  55.91
  1886           4     0.01935  0.01917  0.53   78604    1507   77893  4410425  56.11
  1886           5     0.01731  0.01717  0.51   77097    1324   76453  4332532  56.20
  1886           6     0.01271  0.01263  0.48   75774     957   75280  4256079  56.17
  1886           7     0.00892  0.00888  0.50   74817     664   74485  4180799  55.88
  1886           8     0.00605  0.00603  0.48   74153     447   73920  4106314  55.38
  1886           9     0.00563  0.00561  0.51   73706     414   73502  4032394  54.71
  1886          10     0.00508  0.00507  0.49   73292     371   73102  3958892  54.02
  1886          11     0.00420  0.00420  0.50   72921     306   72769  3885790  53.29
  1886          12     0.00493  0.00492  0.54   72615     357   72450  3813021  52.51
  1886          13     0.00551  0.00549  0.51   72257     397   72065  3740571  51.77
  1886          14     0.00558  0.00557  0.52   71861     400   71668  3668506  51.05
  1886          15     0.00603  0.00601  0.52   71461     429   71253  3596838  50.33
  1886          16     0.00746  0.00743  0.50   71031     528   70767  3525585  49.63
  1886          17     0.00616  0.00614  0.51   70504     433   70293  3454818  49.00
  1886          18     0.00603  0.00602  0.51   70071     422   69864  3384525  48.30
  1886          19     0.00553  0.00552  0.50   69649     384   69455  3314661  47.59
  1886          20     0.00618  0.00616  0.52   69265     427   69061  3245206  46.85
  1886          21     0.00650  0.00648  0.50   68838     446   68615  3176145  46.14
  1886          22     0.00745  0.00742  0.50   68392     508   68137  3107530  45.44
  1886          23     0.00687  0.00685  0.51   67885     465   67655  3039394  44.77
  1886          24     0.00633  0.00631  0.50   67420     425   67207  2971738  44.08
  1886          25     0.00733  0.00730  0.51   66994     489   66757  2904532  43.35
  1886          26     0.00786  0.00783  0.51   66505     521   66248  2837775  42.67
  1886          27     0.00690  0.00688  0.51   65984     454   65760  2771527  42.00
  1886          28     0.00829  0.00825  0.49   65530     541   65257  2705767  41.29
  1886          29     0.00760  0.00757  0.49   64989     492   64739  2640510  40.63
  1886          30     0.00742  0.00739  0.51   64498     477   64262  2575770  39.94
  1886          31     0.00760  0.00757  0.52   64021     485   63789  2511509  39.23
  1886          32     0.01174  0.01167  0.48   63536     741   63149  2447720  38.52
  1886          33     0.01021  0.01016  0.53   62795     638   62495  2384571  37.97
  1886          34     0.00704  0.00702  0.52   62156     436   61945  2322076  37.36
  1886          35     0.00710  0.00708  0.51   61720     437   61507  2260130  36.62
  1886          36     0.00641  0.00639  0.49   61283     392   61084  2198624  35.88
  1886          37     0.00741  0.00739  0.53   60892     450   60680  2137539  35.10
  1886          38     0.00731  0.00728  0.49   60442     440   60219  2076859  34.36
  1886          39     0.00515  0.00514  0.51   60002     308   59852  2016639  33.61
  1886          40     0.00761  0.00758  0.51   59693     452   59473  1956788  32.78
  1886          41     0.00866  0.00862  0.51   59241     511   58989  1897314  32.03
  1886          42     0.00723  0.00720  0.51   58730     423   58523  1838326  31.30
  1886          43     0.00707  0.00704  0.50   58307     411   58101  1779802  30.52
  1886          44     0.00752  0.00749  0.51   57897     434   57685  1721702  29.74
  1886          45     0.00759  0.00756  0.50   57463     434   57246  1664017  28.96
  1886          46     0.00783  0.00780  0.50   57029     445   56806  1606771  28.17
  1886          47     0.00784  0.00781  0.52   56584     442   56373  1549966  27.39
  1886          48     0.00743  0.00740  0.48   56142     416   55927  1493592  26.60
  1886          49     0.00800  0.00797  0.52   55726     444   55513  1437665  25.80
  1886          50     0.00927  0.00923  0.52   55282     510   55037  1382152  25.00
  1886          51     0.00939  0.00934  0.48   54771     512   54505  1327115  24.23
  1886          52     0.00981  0.00976  0.52   54260     530   54004  1272610  23.45
