  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1909          31     0.02206  0.02184  0.55   66855    1460   66199  2378349  35.57
  1909          32     0.03164  0.03105  0.40   65394    2030   64178  2312150  35.36
  1909          33     0.01028  0.01022  0.49   63364     648   63031  2247971  35.48
  1909          34     0.01436  0.01427  0.54   62716     895   62308  2184940  34.84
  1909          35     0.01215  0.01207  0.45   61821     746   61412  2122632  34.33
  1909          36     0.00740  0.00737  0.49   61075     450   60847  2061220  33.75
  1909          37     0.00706  0.00703  0.50   60625     426   60411  2000373  33.00
  1909          38     0.00602  0.00600  0.51   60199     361   60020  1939962  32.23
  1909          39     0.00656  0.00653  0.48   59837     391   59636  1879942  31.42
  1909          40     0.00626  0.00624  0.49   59446     371   59256  1820306  30.62
  1909          41     0.00670  0.00668  0.50   59076     395   58879  1761050  29.81
  1909          42     0.00546  0.00545  0.48   58681     320   58516  1702171  29.01
  1909          43     0.00518  0.00516  0.49   58361     301   58207  1643655  28.16
  1909          44     0.00557  0.00555  0.49   58060     322   57894  1585447  27.31
  1909          45     0.00628  0.00626  0.48   57738     362   57551  1527553  26.46
  1909          46     0.00797  0.00793  0.49   57376     455   57143  1470002  25.62
  1909          47     0.00869  0.00866  0.49   56921     493   56668  1412859  24.82
  1909          48     0.00859  0.00855  0.49   56428     482   56182  1356191  24.03
  1909          49     0.00912  0.00907  0.50   55946     508   55690  1300009  23.24
  1909          50     0.01011  0.01006  0.50   55438     558   55160  1244319  22.45
  1909          51     0.01179  0.01172  0.50   54880     643   54562  1189159  21.67
  1909          52     0.01359  0.01350  0.49   54237     732   53863  1134597  20.92
  1909          53     0.01380  0.01371  0.49   53505     733   53129  1080735  20.20
  1909          54     0.01707  0.01692  0.49   52772     893   52314  1027606  19.47
  1909          55     0.01887  0.01869  0.50   51879     970   51396   975292  18.80
  1909          56     0.01901  0.01883  0.49   50909     959   50424   923896  18.15
  1909          57     0.02215  0.02191  0.51   49950    1094   49417   873472  17.49
  1909          58     0.02259  0.02234  0.51   48856    1092   48321   824055  16.87
  1909          59     0.02597  0.02564  0.50   47764    1224   47157   775734  16.24
  1909          60     0.02614  0.02580  0.49   46540    1201   45932   728578  15.65
  1909          61     0.02887  0.02846  0.50   45339    1290   44689   682646  15.06
  1909          62     0.03053  0.03006  0.48   44049    1324   43361   637957  14.48
  1909          63     0.03390  0.03335  0.51   42725    1425   42023   594596  13.92
  1909          64     0.03415  0.03357  0.49   41301    1386   40592   552572  13.38
  1909          65     0.03989  0.03912  0.50   39914    1561   39138   511980  12.83
  1909          66     0.04086  0.04004  0.50   38353    1536   37585   472842  12.33
  1909          67     0.04577  0.04474  0.49   36817    1647   35984   435258  11.82
  1909          68     0.04823  0.04708  0.50   35170    1656   34335   399274  11.35
  1909          69     0.05034  0.04911  0.50   33514    1646   32693   364939  10.89
  1909          70     0.05371  0.05229  0.49   31868    1666   31025   332246  10.43
  1909          71     0.05368  0.05227  0.50   30202    1579   29409   301220   9.97
  1909          72     0.05837  0.05672  0.50   28623    1623   27812   271811   9.50
  1909          73     0.06405  0.06202  0.49   27000    1675   26147   243999   9.04
  1909          74     0.06727  0.06504  0.49   25325    1647   24484   217852   8.60
  1909          75     0.07576  0.07306  0.51   23678    1730   22832   193367   8.17
  1909          76     0.07855  0.07560  0.50   21948    1659   21125   170536   7.77
  1909          77     0.08504  0.08152  0.49   20289    1654   19448   149411   7.36
  1909          78     0.09278  0.08867  0.50   18635    1652   17809   129963   6.97
  1909          79     0.09788  0.09329  0.50   16983    1584   16186   112154   6.60
  1909          80     0.11506  0.10895  0.51   15398    1678   14579    95968   6.23
  1909          81     0.10917  0.10354  0.50   13721    1421   13013    81389   5.93
  1909          82     0.12771  0.12017  0.51   12300    1478   11574    68376   5.56
  1909          83     0.13243  0.12424  0.50   10822    1345   10152    56802   5.25
  1909          84     0.14860  0.13796  0.48    9477    1308    8799    46649   4.92
  1909          85     0.15184  0.14117  0.50    8170    1153    7596    37850   4.63
  1909          86     0.17077  0.15734  0.50    7017    1104    6465    30254   4.31
  1909          87     0.18477  0.16933  0.51    5913    1001    5419    23789   4.02
  1909          88     0.21023  0.19004  0.49    4911     933    4440    18371   3.74
  1909          89     0.24826  0.22067  0.50    3978     878    3536    13931   3.50
  1909          90     0.23284  0.20889  0.51    3100     648    2781    10395   3.35
  1909          91     0.25795  0.22883  0.51    2453     561    2176     7614   3.10
  1909          92     0.29925  0.26087  0.51    1891     493    1649     5438   2.88
  1909          93     0.32765  0.28235  0.51    1398     395    1205     3789   2.71
  1909          94     0.33122  0.28484  0.51    1003     286     863     2585   2.58
  1909          95     0.40783  0.33811  0.49     717     243     595     1722   2.40
  1909          96     0.32939  0.28139  0.48     475     134     406     1127   2.37
  1909          97     0.46048  0.37378  0.50     341     128     277      721   2.11
  1909          98     0.44479  0.35980  0.47     214      77     173      444   2.08
  1909          99     0.48301  0.39301  0.53     137      54     111      272   1.98
  1909         100     0.54000  0.43200  0.54      83      36      66      160   1.93
  1909         101     0.50289  0.39726  0.47      47      19      37       94   1.99
  1909         102     0.58252  0.44444  0.47      28      13      22       57   1.99
  1909         103     0.57143  0.44444  0.50      16       7      12       35   2.21
  1909         104     0.46154  0.36364  0.42       9       3       7       23   2.57
  1909         105     0.50000  0.40000  0.50       6       2       4       16   2.80
  1909         106     0.00000  0.00000  0.50       3       0       3       11   3.33
  1909         107     0.00000  0.00000  0.50       3       0       3        8   2.33
  1909         108     0.00000  0.00000  0.50       3       0       3        4   1.33
  1909         109     3.00000  1.00000  0.33       3       3       1        1   0.33
  1909         110+          .        .     .       0       0       0        0      .
  1910           0     0.13734  0.12577  0.33  100000   12577   91573  4763625  47.64
  1910           1     0.03725  0.03654  0.47   87423    3194   85737  4672052  53.44
  1910           2     0.01741  0.01726  0.50   84229    1454   83497  4586315  54.45
  1910           3     0.01338  0.01329  0.49   82775    1100   82215  4502818  54.40
  1910           4     0.00858  0.00854  0.50   81675     698   81330  4420603  54.12
  1910           5     0.00780  0.00777  0.52   80978     629   80673  4339273  53.59
  1910           6     0.00704  0.00701  0.50   80349     564   80065  4258600  53.00
  1910           7     0.00628  0.00626  0.51   79786     499   79539  4178535  52.37
  1910           8     0.00840  0.00836  0.49   79286     663   78948  4098996  51.70
  1910           9     0.00548  0.00547  0.49   78623     430   78404  4020048  51.13
  1910          10     0.00381  0.00380  0.48   78193     297   78039  3941644  50.41
  1910          11     0.00305  0.00305  0.50   77896     238   77777  3863605  49.60
  1910          12     0.00332  0.00331  0.50   77658     257   77530  3785828  48.75
  1910          13     0.00350  0.00350  0.50   77401     271   77266  3708298  47.91
  1910          14     0.00400  0.00399  0.50   77130     308   76976  3631032  47.08
  1910          15     0.00312  0.00311  0.52   76822     239   76707  3554057  46.26
  1910          16     0.00399  0.00398  0.53   76583     305   76440  3477350  45.41
  1910          17     0.00542  0.00540  0.50   76278     412   76071  3400910  44.59
  1910          18     0.00765  0.00762  0.52   75866     578   75588  3324839  43.83
  1910          19     0.00733  0.00730  0.52   75288     550   75026  3249251  43.16
  1910          20     0.00790  0.00787  0.51   74738     588   74452  3174225  42.47
  1910          21     0.00846  0.00842  0.53   74150     625   73854  3099773  41.80
  1910          22     0.00692  0.00689  0.48   73526     507   73263  3025919  41.15
  1910          23     0.00635  0.00633  0.49   73019     462   72785  2952656  40.44
  1910          24     0.00521  0.00520  0.51   72557     377   72371  2879871  39.69
  1910          25     0.00646  0.00644  0.50   72180     464   71947  2807499  38.90
  1910          26     0.00628  0.00626  0.51   71715     449   71496  2735552  38.14
  1910          27     0.00576  0.00574  0.50   71266     409   71060  2664056  37.38
  1910          28     0.00594  0.00593  0.50   70857     420   70648  2592996  36.59
  1910          29     0.04080  0.04009  0.57   70437    2824   69221  2522347  35.81
  1910          30     0.02310  0.02286  0.55   67613    1546   66920  2453127  36.28
  1910          31     0.03227  0.03167  0.41   66068    2092   64823  2386207  36.12
  1910          32     0.01112  0.01106  0.50   63975     708   63622  2321384  36.29
  1910          33     0.01459  0.01450  0.56   63268     917   62866  2257762  35.69
  1910          34     0.01255  0.01246  0.41   62351     777   61895  2194896  35.20
  1910          35     0.00624  0.00622  0.46   61574     383   61369  2133001  34.64
  1910          36     0.00543  0.00542  0.48   61191     331   61020  2071632  33.86
  1910          37     0.00668  0.00666  0.51   60860     405   60662  2010612  33.04
  1910          38     0.00615  0.00613  0.52   60454     371   60275  1949949  32.25
  1910          39     0.00585  0.00583  0.49   60083     350   59904  1889674  31.45
  1910          40     0.00509  0.00508  0.50   59733     303   59581  1829770  30.63
  1910          41     0.00554  0.00552  0.48   59430     328   59260  1770189  29.79
  1910          42     0.00586  0.00584  0.52   59102     345   58934  1710930  28.95
  1910          43     0.00684  0.00682  0.52   58756     401   58563  1651995  28.12
  1910          44     0.00696  0.00693  0.49   58356     405   58148  1593432  27.31
  1910          45     0.00667  0.00665  0.49   57951     385   57755  1535284  26.49
  1910          46     0.00649  0.00647  0.51   57566     373   57384  1477529  25.67
  1910          47     0.00855  0.00851  0.48   57193     487   56941  1420146  24.83
  1910          48     0.00908  0.00904  0.50   56706     512   56451  1363204  24.04
  1910          49     0.01057  0.01051  0.49   56194     591   55895  1306754  23.25
  1910          50     0.01156  0.01149  0.49   55603     639   55279  1250858  22.50
  1910          51     0.01328  0.01320  0.50   54964     725   54603  1195580  21.75
  1910          52     0.01274  0.01267  0.52   54239     687   53911  1140977  21.04
  1910          53     0.01463  0.01452  0.49   53551     778   53151  1087067  20.30
  1910          54     0.01647  0.01634  0.51   52774     862   52349  1033916  19.59
  1910          55     0.01786  0.01769  0.49   51912     919   51443   981566  18.91
  1910          56     0.02173  0.02149  0.49   50993    1096   50430   930124  18.24
  1910          57     0.02054  0.02034  0.51   49897    1015   49399   879694  17.63
  1910          58     0.02286  0.02261  0.52   48882    1105   48351   830295  16.99
  1910          59     0.02489  0.02458  0.49   47777    1174   47183   781943  16.37
  1910          60     0.02662  0.02628  0.51   46603    1224   46001   734760  15.77
  1910          61     0.02843  0.02802  0.49   45378    1272   44730   688759  15.18
  1910          62     0.02968  0.02924  0.50   44107    1290   43457   644028  14.60
  1910          63     0.03259  0.03207  0.50   42817    1373   42128   600571  14.03
  1910          64     0.03434  0.03377  0.51   41444    1400   40758   558443  13.47
  1910          65     0.03984  0.03907  0.50   40045    1564   39266   517686  12.93
  1910          66     0.04138  0.04053  0.49   38480    1559   37689   478420  12.43
  1910          67     0.04321  0.04229  0.49   36921    1561   36130   440731  11.94
  1910          68     0.04915  0.04797  0.50   35360    1696   34514   404601  11.44
  1910          69     0.04835  0.04724  0.51   33663    1590   32892   370087  10.99
  1910          70     0.04953  0.04832  0.50   32073    1550   31293   337195  10.51
  1910          71     0.05346  0.05207  0.50   30523    1589   29729   305902  10.02
  1910          72     0.05720  0.05560  0.50   28934    1609   28124   276173   9.55
  1910          73     0.06322  0.06129  0.50   27325    1675   26491   248049   9.08
  1910          74     0.07388  0.07126  0.50   25650    1828   24739   221557   8.64
  1910          75     0.07597  0.07319  0.50   23822    1744   22953   196818   8.26
  1910          76     0.07581  0.07307  0.50   22079    1613   21280   173866   7.87
  1910          77     0.08977  0.08588  0.50   20466    1758   19578   152586   7.46
  1910          78     0.08650  0.08284  0.49   18708    1550   17916   133008   7.11
  1910          79     0.10378  0.09874  0.51   17158    1694   16325   115092   6.71
  1910          80     0.09553  0.09116  0.50   15464    1410   14756    98768   6.39
  1910          81     0.11506  0.10894  0.51   14054    1531   13307    84012   5.98
  1910          82     0.11624  0.10988  0.50   12523    1376   11839    70704   5.65
  1910          83     0.14672  0.13660  0.50   11147    1523   10378    58865   5.28
  1910          84     0.13778  0.12905  0.51    9624    1242    9015    48487   5.04
  1910          85     0.15502  0.14393  0.50    8382    1206    7783    39472   4.71
  1910          86     0.16811  0.15528  0.51    7176    1114    6629    31689   4.42
  1910          87     0.18573  0.17001  0.50    6062    1031    5548    25061   4.13
  1910          88     0.20251  0.18360  0.49    5031     924    4561    19512   3.88
  1910          89     0.23436  0.21010  0.51    4107     863    3682    14951   3.64
  1910          90     0.24403  0.21756  0.50    3244     706    2893    11269   3.47
  1910          91     0.25860  0.22937  0.51    2539     582    2252     8376   3.30
  1910          92     0.25563  0.22698  0.51    1956     444    1737     6125   3.13
  1910          93     0.27819  0.24377  0.49    1512     369    1325     4388   2.90
  1910          94     0.29536  0.25641  0.49    1144     293     993     3062   2.68
  1910          95     0.36081  0.30542  0.50     850     260     720     2070   2.43
  1910          96     0.37649  0.31579  0.49     591     187     495     1350   2.29
  1910          97     0.46048  0.37378  0.50     404     151     328      854   2.11
  1910          98     0.44479  0.35980  0.47     253      91     205      526   2.08
  1910          99     0.48301  0.39301  0.53     162      64     132      322   1.98
  1910         100     0.54000  0.43200  0.54      98      42      79      190   1.93
  1910         101     0.50289  0.39726  0.47      56      22      44      111   1.99
  1910         102     0.58252  0.44444  0.47      34      15      26       67   1.99
  1910         103     0.57143  0.44444  0.50      19       8      15       41   2.21
  1910         104     0.46154  0.36364  0.42      10       4       8       27   2.57
  1910         105     0.50000  0.40000  0.50       7       3       5       19   2.80
  1910         106     0.00000  0.00000  0.50       4       0       4       13   3.33
  1910         107     0.00000  0.00000  0.50       4       0       4        9   2.33
  1910         108     0.00000  0.00000  0.50       4       0       4        5   1.33
  1910         109     3.00000  1.00000  0.33       4       4       1        1   0.33
  1910         110+          .        .     .       0       0       0        0      .
  1911           0     0.13224  0.12148  0.33  100000   12148   91861  4773007  47.73
  1911           1     0.03654  0.03585  0.48   87852    3150   86212  4681147  53.28
  1911           2     0.01775  0.01760  0.50   84702    1491   83959  4594934  54.25
  1911           3     0.01212  0.01204  0.49   83212    1002   82697  4510976  54.21
  1911           4     0.00892  0.00888  0.50   82209     730   81842  4428279  53.87
  1911           5     0.00907  0.00903  0.51   81479     736   81117  4346437  53.34
  1911           6     0.00761  0.00758  0.49   80743     612   80428  4265320  52.83
  1911           7     0.01067  0.01061  0.47   80131     850   79683  4184891  52.23
  1911           8     0.00648  0.00646  0.49   79281     512   79020  4105209  51.78
  1911           9     0.00393  0.00392  0.46   78769     309   78604  4026189  51.11
  1911          10     0.00346  0.00345  0.52   78460     271   78331  3947585  50.31
  1911          11     0.00286  0.00286  0.51   78189     224   78080  3869255  49.49
  1911          12     0.00334  0.00334  0.51   77966     260   77839  3791175  48.63
  1911          13     0.00365  0.00364  0.49   77705     283   77562  3713335  47.79
  1911          14     0.00292  0.00292  0.50   77423     226   77311  3635773  46.96
  1911          15     0.00341  0.00341  0.51   77197     263   77068  3558463  46.10
  1911          16     0.00459  0.00458  0.49   76934     352   76755  3481395  45.25
  1911          17     0.00515  0.00513  0.51   76581     393   76389  3404640  44.46
  1911          18     0.00710  0.00708  0.51   76188     539   75923  3328251  43.68
  1911          19     0.00656  0.00654  0.51   75649     495   75406  3252328  42.99
  1911          20     0.00802  0.00799  0.49   75154     600   74849  3176922  42.27
  1911          21     0.00837  0.00834  0.52   74554     622   74253  3102073  41.61
  1911          22     0.00734  0.00732  0.50   73932     541   73660  3027820  40.95
  1911          23     0.00608  0.00607  0.53   73391     445   73184  2954160  40.25
  1911          24     0.00600  0.00599  0.52   72946     437   72737  2880976  39.49
  1911          25     0.00590  0.00588  0.52   72509     426   72306  2808239  38.73
  1911          26     0.00584  0.00582  0.53   72083     420   71885  2735934  37.96
  1911          27     0.00640  0.00638  0.50   71664     457   71437  2664049  37.17
  1911          28     0.04580  0.04492  0.57   71206    3198   69829  2592612  36.41
  1911          29     0.02249  0.02227  0.55   68008    1514   67333  2522783  37.10
  1911          30     0.03370  0.03303  0.40   66493    2196   65173  2455449  36.93
  1911          31     0.01054  0.01048  0.50   64297     674   63959  2390276  37.18
  1911          32     0.01523  0.01513  0.57   63623     963   63206  2326318  36.56
  1911          33     0.01400  0.01388  0.42   62661     870   62153  2263111  36.12
  1911          34     0.00734  0.00732  0.49   61791     452   61562  2200959  35.62
  1911          35     0.00648  0.00646  0.51   61339     396   61143  2139397  34.88
  1911          36     0.00602  0.00600  0.49   60942     366   60754  2078254  34.10
  1911          37     0.00614  0.00612  0.50   60577     371   60392  2017499  33.30
  1911          38     0.00649  0.00647  0.52   60206     390   60020  1957107  32.51
  1911          39     0.00490  0.00489  0.49   59816     292   59668  1897087  31.72
  1911          40     0.00481  0.00480  0.49   59524     286   59377  1837419  30.87
  1911          41     0.00541  0.00540  0.49   59238     320   59075  1778042  30.02
  1911          42     0.00541  0.00539  0.47   58919     318   58750  1718966  29.18
  1911          43     0.00551  0.00549  0.53   58601     322   58449  1660216  28.33
  1911          44     0.00703  0.00701  0.50   58279     409   58077  1601767  27.48
  1911          45     0.00716  0.00713  0.50   57871     413   57666  1543690  26.67
  1911          46     0.00877  0.00873  0.48   57458     502   57198  1486024  25.86
  1911          47     0.00735  0.00732  0.50   56956     417   56748  1428826  25.09
  1911          48     0.00850  0.00846  0.50   56539     479   56300  1372078  24.27
  1911          49     0.01044  0.01039  0.49   56060     582   55763  1315779  23.47
  1911          50     0.01052  0.01047  0.49   55478     581   55181  1260016  22.71
  1911          51     0.01358  0.01349  0.52   54898     741   54539  1204835  21.95
  1911          52     0.01376  0.01367  0.49   54157     740   53779  1150296  21.24
  1911          53     0.01673  0.01659  0.51   53417     886   52981  1096517  20.53
  1911          54     0.01556  0.01544  0.49   52530     811   52120  1043536  19.87
  1911          55     0.01864  0.01847  0.51   51719     955   51247   991416  19.17
  1911          56     0.01758  0.01743  0.51   50764     885   50330   940169  18.52
  1911          57     0.02180  0.02156  0.49   49879    1075   49329   889839  17.84
  1911          58     0.02404  0.02374  0.49   48804    1159   48209   840510  17.22
  1911          59     0.02419  0.02390  0.49   47645    1138   47063   792301  16.63
  1911          60     0.02728  0.02691  0.50   46506    1251   45878   745238  16.02
  1911          61     0.02697  0.02661  0.51   45255    1204   44659   699360  15.45
  1911          62     0.03029  0.02983  0.49   44051    1314   43383   654701  14.86
  1911          63     0.03203  0.03151  0.48   42736    1347   42041   611319  14.30
  1911          64     0.03465  0.03406  0.50   41390    1410   40684   569278  13.75
  1911          65     0.03688  0.03622  0.50   39980    1448   39263   528594  13.22
  1911          66     0.03829  0.03756  0.49   38532    1447   37798   489332  12.70
  1911          67     0.03868  0.03794  0.49   37084    1407   36373   451534  12.18
  1911          68     0.04388  0.04293  0.50   35678    1532   34908   415161  11.64
  1911          69     0.04805  0.04692  0.50   34146    1602   33343   380253  11.14
  1911          70     0.04986  0.04863  0.49   32544    1583   31742   346910  10.66
  1911          71     0.05317  0.05179  0.50   30961    1603   30159   315168  10.18
  1911          72     0.05644  0.05487  0.49   29358    1611   28541   285009   9.71
  1911          73     0.06461  0.06259  0.50   27747    1737   26882   256468   9.24
  1911          74     0.06553  0.06346  0.50   26010    1651   25190   229586   8.83
  1911          75     0.07117  0.06872  0.50   24359    1674   23519   204396   8.39
  1911          76     0.07538  0.07268  0.51   22685    1649   21873   180876   7.97
  1911          77     0.08097  0.07775  0.49   21036    1636   20201   159004   7.56
  1911          78     0.09502  0.09066  0.49   19401    1759   18511   138802   7.15
  1911          79     0.09397  0.08979  0.50   17642    1584   16856   120292   6.82
  1911          80     0.10632  0.10104  0.51   16058    1623   15260   103436   6.44
  1911          81     0.11067  0.10486  0.50   14435    1514   13677    88175   6.11
  1911          82     0.11956  0.11261  0.48   12922    1455   12170    74499   5.77
  1911          83     0.13645  0.12781  0.50   11467    1466   10740    62329   5.44
  1911          84     0.12756  0.11995  0.50   10001    1200    9404    51588   5.16
  1911          85     0.15477  0.14391  0.51    8801    1267    8184    42184   4.79
  1911          86     0.16668  0.15393  0.50    7535    1160    6958    34000   4.51
  1911          87     0.17584  0.16158  0.50    6375    1030    5858    27042   4.24
  1911          88     0.19921  0.18136  0.51    5345     969    4866    21184   3.96
  1911          89     0.20295  0.18421  0.50    4376     806    3972    16318   3.73
  1911          90     0.22469  0.20176  0.49    3570     720    3205    12346   3.46
  1911          91     0.24808  0.22116  0.51    2849     630    2540     9141   3.21
  1911          92     0.25523  0.22642  0.50    2219     502    1969     6601   2.97
  1911          93     0.34583  0.29634  0.52    1717     509    1471     4632   2.70
  1911          94     0.31547  0.27210  0.49    1208     329    1042     3161   2.62
  1911          95     0.37268  0.31326  0.49     879     275     739     2119   2.41
  1911          96     0.37649  0.31579  0.49     604     191     507     1380   2.29
  1911          97     0.46048  0.37378  0.50     413     154     335      873   2.11
  1911          98     0.44479  0.35980  0.47     259      93     209      538   2.08
  1911          99     0.48301  0.39301  0.53     166      65     135      329   1.98
  1911         100     0.54000  0.43200  0.54     101      43      80      194   1.93
  1911         101     0.50289  0.39726  0.47      57      23      45      114   1.99
  1911         102     0.58252  0.44444  0.47      34      15      26       68   1.99
  1911         103     0.57143  0.44444  0.50      19       8      15       42   2.21
  1911         104     0.46154  0.36364  0.42      11       4       8       27   2.57
  1911         105     0.50000  0.40000  0.50       7       3       5       19   2.80
  1911         106     0.00000  0.00000  0.50       4       0       4       14   3.33
  1911         107     0.00000  0.00000  0.50       4       0       4        9   2.33
  1911         108     0.00000  0.00000  0.50       4       0       4        5   1.33
  1911         109     3.00000  1.00000  0.33       4       4       1        1   0.33
  1911         110+          .        .     .       0       0       0        0      .
  1912           0     0.13153  0.12088  0.33  100000   12088   91901  4765273  47.65
  1912           1     0.03624  0.03556  0.47   87912    3126   86250  4673372  53.16
  1912           2     0.01800  0.01784  0.49   84786    1513   84018  4587122  54.10
  1912           3     0.01264  0.01256  0.51   83273    1046   82763  4503104  54.08
  1912           4     0.00955  0.00951  0.51   82227     782   81841  4420341  53.76
  1912           5     0.00953  0.00949  0.50   81445     773   81060  4338500  53.27
  1912           6     0.01281  0.01273  0.48   80672    1027   80138  4257440  52.77
  1912           7     0.00826  0.00823  0.48   79646     655   79308  4177302  52.45
  1912           8     0.00416  0.00415  0.46   78990     328   78813  4097994  51.88
  1912           9     0.00277  0.00277  0.50   78663     218   78554  4019181  51.09
  1912          10     0.00272  0.00272  0.50   78445     213   78339  3940626  50.23
  1912          11     0.00318  0.00317  0.53   78232     248   78115  3862288  49.37
  1912          12     0.00310  0.00310  0.47   77984     242   77856  3784173  48.53
  1912          13     0.00292  0.00291  0.50   77742     226   77628  3706316  47.67
  1912          14     0.00314  0.00313  0.54   77516     243   77404  3628688  46.81
  1912          15     0.00371  0.00370  0.49   77273     286   77128  3551284  45.96
  1912          16     0.00488  0.00487  0.50   76987     375   76801  3474155  45.13
  1912          17     0.00546  0.00545  0.53   76612     418   76413  3397355  44.35
  1912          18     0.00639  0.00637  0.48   76194     485   75944  3320942  43.59
  1912          19     0.00652  0.00650  0.51   75709     492   75466  3244997  42.86
  1912          20     0.00662  0.00660  0.50   75217     496   74966  3169532  42.14
  1912          21     0.00803  0.00800  0.50   74720     598   74423  3094566  41.42
  1912          22     0.00666  0.00664  0.51   74123     492   73884  3020143  40.75
  1912          23     0.00619  0.00617  0.53   73631     454   73416  2946259  40.01
  1912          24     0.00661  0.00659  0.49   73176     482   72933  2872842  39.26
  1912          25     0.00635  0.00633  0.50   72694     460   72465  2799910  38.52
  1912          26     0.00594  0.00592  0.51   72234     428   72024  2727445  37.76
  1912          27     0.04840  0.04739  0.56   71806    3403   70313  2655421  36.98
  1912          28     0.02371  0.02345  0.55   68403    1604   67679  2585108  37.79
  1912          29     0.03650  0.03573  0.41   66799    2387   65385  2517430  37.69
  1912          30     0.01256  0.01248  0.48   64412     804   63990  2452045  38.07
  1912          31     0.01543  0.01532  0.55   63608     975   63173  2388054  37.54
  1912          32     0.01423  0.01411  0.42   62634     884   62124  2324882  37.12
  1912          33     0.00621  0.00619  0.48   61750     382   61553  2262758  36.64
  1912          34     0.00636  0.00634  0.48   61367     389   61167  2201206  35.87
  1912          35     0.00715  0.00712  0.51   60978     434   60765  2140039  35.10
  1912          36     0.00596  0.00594  0.52   60544     360   60371  2079274  34.34
  1912          37     0.00678  0.00676  0.47   60184     407   59970  2018903  33.55
  1912          38     0.00451  0.00450  0.51   59777     269   59645  1958933  32.77
  1912          39     0.00535  0.00533  0.50   59509     317   59349  1899288  31.92
  1912          40     0.00520  0.00518  0.48   59191     307   59031  1839939  31.08
  1912          41     0.00428  0.00427  0.49   58884     252   58756  1780908  30.24
  1912          42     0.00492  0.00491  0.51   58633     288   58493  1722152  29.37
  1912          43     0.00626  0.00624  0.50   58345     364   58165  1663659  28.51
  1912          44     0.00674  0.00672  0.49   57981     390   57783  1605495  27.69
  1912          45     0.00713  0.00710  0.49   57591     409   57384  1547712  26.87
  1912          46     0.00706  0.00704  0.49   57182     402   56976  1490328  26.06
  1912          47     0.00836  0.00832  0.51   56780     473   56550  1433351  25.24
  1912          48     0.00937  0.00933  0.51   56307     525   56050  1376802  24.45
  1912          49     0.01043  0.01038  0.50   55782     579   55491  1320751  23.68
  1912          50     0.01168  0.01161  0.50   55203     641   54881  1265260  22.92
  1912          51     0.01226  0.01218  0.49   54562     665   54226  1210379  22.18
  1912          52     0.01261  0.01252  0.48   53897     675   53549  1156153  21.45
  1912          53     0.01543  0.01531  0.51   53222     815   52819  1102604  20.72
  1912          54     0.01628  0.01614  0.50   52407     846   51985  1049785  20.03
  1912          55     0.01804  0.01788  0.48   51561     922   51087   997799  19.35
  1912          56     0.01950  0.01931  0.51   50640     978   50155   946713  18.70
  1912          57     0.01920  0.01901  0.49   49662     944   49175   896557  18.05
  1912          58     0.02383  0.02355  0.50   48717    1147   48145   847382  17.39
  1912          59     0.02434  0.02404  0.49   47570    1144   46983   799237  16.80
  1912          60     0.02368  0.02340  0.50   46427    1087   45882   752254  16.20
  1912          61     0.02675  0.02639  0.49   45340    1196   44726   706372  15.58
  1912          62     0.03124  0.03076  0.50   44144    1358   43466   661646  14.99
  1912          63     0.03070  0.03023  0.49   42786    1293   42131   618180  14.45
  1912          64     0.03389  0.03332  0.50   41493    1383   40800   576049  13.88
  1912          65     0.03298  0.03243  0.49   40110    1301   39450   535249  13.34
  1912          66     0.03834  0.03761  0.50   38809    1460   38077   495799  12.78
  1912          67     0.03990  0.03913  0.50   37349    1461   36624   457722  12.26
  1912          68     0.04200  0.04112  0.49   35888    1476   35138   421098  11.73
  1912          69     0.04260  0.04169  0.49   34412    1435   33676   385959  11.22
  1912          70     0.05109  0.04983  0.51   32977    1643   32165   352284  10.68
  1912          71     0.05398  0.05255  0.49   31334    1647   30501   320119  10.22
  1912          72     0.05512  0.05366  0.51   29687    1593   28899   289618   9.76
  1912          73     0.06226  0.06036  0.49   28094    1696   27238   260718   9.28
  1912          74     0.06803  0.06582  0.51   26399    1737   25542   233481   8.84
  1912          75     0.07276  0.07018  0.49   24661    1731   23786   207939   8.43
  1912          76     0.07181  0.06926  0.49   22930    1588   22118   184153   8.03
  1912          77     0.08256  0.07926  0.50   21342    1692   20489   162035   7.59
  1912          78     0.08790  0.08414  0.49   19651    1653   18810   141546   7.20
  1912          79     0.09463  0.09042  0.51   17997    1627   17196   122736   6.82
  1912          80     0.10203  0.09708  0.50   16370    1589   15575   105541   6.45
  1912          81     0.11412  0.10780  0.49   14781    1593   13962    89965   6.09
  1912          82     0.11889  0.11203  0.49   13187    1477   12427    76004   5.76
  1912          83     0.13134  0.12329  0.50   11710    1444   10992    63577   5.43
  1912          84     0.13490  0.12646  0.51   10266    1298    9624    52585   5.12
  1912          85     0.15624  0.14501  0.50    8968    1300    8323    42961   4.79
  1912          86     0.16128  0.14898  0.49    7668    1142    7083    34638   4.52
  1912          87     0.18858  0.17216  0.49    6525    1123    5957    27555   4.22
  1912          88     0.18870  0.17245  0.50    5402     932    4937    21598   4.00
  1912          89     0.21191  0.19189  0.51    4470     858    4048    16661   3.73
  1912          90     0.22656  0.20303  0.49    3612     733    3237    12613   3.49
  1912          91     0.25193  0.22328  0.49    2879     643    2552     9376   3.26
